datetime,open,high,low,close,hlc3,ST_First_Period_Value,ST_First_Period_Direction,ST_Second_Period_Value,ST_Second_Period_Direction,EMA9,EMA21,RSI,SmoothedRSI,PPO_HLC3_EMA9,PPO_EMA9_EMA21,PPO_RSI_EMARSI,ROC_HLC3,ROC_EMA9,ROC_EMA21,ROC_RSI,ROC_EMARSI
2024-09-26 12:45:00+05:30,26095.25,26104.3,26094.4,26097.25,26098.65,26067.94,1,26057.63,1,26093.41,26088.29,60.8,59.39,2.01,1.96,237.41,0.49,0.51,0.39,348.94,35.48
2024-09-26 12:48:00+05:30,26097.7,26107.3,26096.5,26103.8,26102.53,26070.27,1,26059.73,1,26095.23,26089.59,64.85,60.12,2.8,2.16,786.76,1.49,0.7,0.5,666.12,122.92
2024-09-26 12:51:00+05:30,26105.1,26109.3,26103.2,26105.4,26105.97,26075.95,1,26065.85,1,26097.38,26091.08,65.78,60.87,3.29,2.41,806.64,1.32,0.82,0.57,143.41,124.75
2024-09-26 12:54:00+05:30,26106.1,26112.95,26103.0,26106.6,26107.52,26077.72,1,26067.64,1,26099.41,26092.57,66.49,61.62,3.11,2.62,790.33,0.59,0.78,0.57,107.94,123.21
2024-09-26 12:57:00+05:30,26107.05,26108.25,26091.9,26093.0,26097.72,26077.72,1,26067.64,1,26099.07,26093.04,52.97,60.47,-0.52,2.31,-1240.28,-3.75,-0.13,0.18,-2033.39,-186.63
2024-09-26 13:00:00+05:30,26092.75,26094.1,26085.25,26089.9,26089.75,26077.72,1,26067.64,1,26097.21,26092.74,50.46,59.14,-2.86,1.71,-1467.7,-3.05,-0.71,-0.11,-473.85,-219.94
2024-09-26 13:03:00+05:30,26089.95,26093.45,26087.9,26090.65,26090.67,26077.72,1,26067.64,1,26095.9,26092.55,51.06,58.06,-2.0,1.28,-1205.65,0.35,-0.5,-0.07,118.91,-182.62
2024-09-26 13:06:00+05:30,26091.1,26094.05,26085.8,26090.7,26090.18,26077.72,1,26067.64,1,26094.75,26092.34,51.11,57.13,-1.75,0.92,-1053.74,-0.19,-0.44,-0.08,9.79,-160.18
2024-09-26 13:09:00+05:30,26091.25,26101.55,26063.6,26088.65,26084.6,26077.72,1,26067.64,1,26092.72,26091.63,49.2,56.07,-3.11,0.42,-1225.25,-2.14,-0.78,-0.27,-373.7,-185.54
2024-09-26 13:12:00+05:30,26088.15,26093.2,26082.75,26091.8,26089.25,26077.72,1,26067.64,1,26092.03,26091.42,52.15,55.55,-1.07,0.23,-612.06,1.78,-0.26,-0.08,599.59,-92.74
2024-09-26 13:15:00+05:30,26090.45,26093.7,26087.9,26091.85,26091.15,26077.72,1,26067.64,1,26091.85,26091.39,52.2,55.1,-0.27,0.18,-526.32,0.73,-0.07,-0.01,9.59,-81.01
2024-09-26 13:18:00+05:30,26091.6,26094.8,26087.25,26090.7,26090.92,26077.72,1,26067.64,1,26091.67,26091.35,50.95,54.55,-0.29,0.12,-659.95,-0.09,-0.07,-0.02,-239.46,-99.82
2024-09-26 13:21:00+05:30,26090.7,26097.0,26090.2,26094.5,26093.9,26077.72,1,26067.64,1,26092.11,26091.58,54.81,54.58,0.69,0.2,42.14,1.14,0.17,0.09,757.61,5.5
2024-09-26 13:24:00+05:30,26094.4,26113.95,26094.35,26112.35,26106.88,26077.72,1,26067.64,1,26095.07,26092.97,67.67,56.33,4.53,0.8,2013.14,4.97,1.13,0.53,2346.29,320.63
2024-09-26 13:27:00+05:30,26111.6,26112.95,26105.5,26106.25,26108.23,26077.72,1,26067.64,1,26097.7,26094.36,61.26,56.99,4.03,1.28,749.25,0.52,1.01,0.53,-947.24,117.17
2024-09-26 13:30:00+05:30,26107.85,26109.7,26093.3,26097.75,26100.25,26077.72,1,26067.64,1,26098.21,26094.89,53.62,56.54,0.78,1.27,-516.45,-3.06,0.2,0.2,-1247.14,-78.96
2024-09-26 13:33:00+05:30,26098.0,26107.55,26096.7,26102.2,26102.15,26077.72,1,26067.64,1,26099.0,26095.55,56.67,56.56,1.21,1.32,19.45,0.73,0.3,0.25,568.82,3.54
2024-09-26 13:36:00+05:30,26102.15,26106.25,26096.2,26098.75,26100.4,26077.72,1,26067.64,1,26099.28,26095.99,53.72,56.18,0.43,1.26,-437.88,-0.67,0.11,0.17,-520.56,-67.19
2024-09-26 13:39:00+05:30,26097.6,26109.2,26093.4,26097.35,26099.98,26077.72,1,26067.64,1,26099.42,26096.36,52.53,55.69,0.21,1.17,-567.43,-0.16,0.05,0.14,-221.52,-87.22
2024-09-26 13:42:00+05:30,26096.05,26100.65,26087.15,26092.75,26093.52,26077.72,1,26067.64,1,26098.24,26096.1,48.71,54.76,-1.81,0.82,-1104.82,-2.48,-0.45,-0.1,-727.2,-167.0
2024-09-26 13:45:00+05:30,26092.4,26096.15,26082.05,26083.95,26087.38,26077.72,1,26067.64,1,26096.07,26095.31,42.35,53.11,-3.33,0.29,-2025.98,-2.35,-0.83,-0.3,-1305.69,-301.31
2024-09-26 13:48:00+05:30,26084.2,26089.15,26063.65,26082.4,26078.4,26077.72,1,26067.64,1,26092.53,26093.77,41.33,51.54,-5.42,-0.48,-1980.99,-3.44,-1.36,-0.59,-240.85,-295.61
2024-09-26 13:51:00+05:30,26083.1,26087.35,26067.15,26075.2,26076.57,26120.19,-1,26067.64,1,26089.34,26092.21,36.87,49.58,-4.89,-1.1,-2563.53,-0.7,-1.22,-0.6,-1079.12,-380.29
2024-09-26 13:54:00+05:30,26075.8,26088.25,26074.05,26084.15,26082.15,26120.19,-1,26067.64,1,26087.9,26091.29,44.83,48.95,-2.2,-1.3,-841.68,2.14,-0.55,-0.35,2158.94,-127.07
2024-09-26 13:57:00+05:30,26085.2,26097.4,26079.9,26095.6,26090.97,26120.19,-1,26067.64,1,26088.52,26091.26,53.0,49.49,0.94,-1.05,709.23,3.38,0.24,-0.01,1822.44,110.32
2024-09-26 14:00:00+05:30,26096.3,26101.25,26084.1,26094.15,26093.17,26120.19,-1,26067.64,1,26089.45,26091.44,51.95,49.82,1.43,-0.76,427.54,0.84,0.36,0.07,-198.11,66.68
2024-09-26 14:03:00+05:30,26093.3,26097.65,26082.3,26083.85,26087.93,26120.19,-1,26067.64,1,26089.14,26091.12,45.12,49.19,-0.46,-0.76,-827.4,-2.01,-0.12,-0.12,-1314.73,-126.46
2024-09-26 14:06:00+05:30,26083.9,26088.85,26072.9,26077.4,26079.72,26120.19,-1,26067.64,1,26087.26,26090.08,41.45,48.16,-2.89,-1.08,-1393.27,-3.15,-0.72,-0.4,-813.39,-209.39
2024-09-26 14:09:00+05:30,26075.3,26091.6,26034.65,26085.0,26070.42,26120.19,-1,26067.64,1,26083.89,26088.29,46.93,47.99,-5.16,-1.69,-220.88,-3.57,-1.29,-0.69,1322.07,-35.3
2024-09-26 14:12:00+05:30,26086.1,26097.5,26082.4,26087.2,26089.03,26120.19,-1,26067.64,1,26084.92,26088.36,48.44,48.05,1.58,-1.32,81.17,7.14,0.39,0.03,321.76,12.5
2024-09-26 14:15:00+05:30,26087.05,26101.25,26085.45,26094.3,26093.67,26120.19,-1,26067.64,1,26086.67,26088.84,53.06,48.72,2.68,-0.83,890.8,1.78,0.67,0.18,953.76,139.44
2024-09-26 14:18:00+05:30,26097.05,26127.4,26093.85,26127.2,26116.15,26050.6,1,26067.64,1,26092.57,26091.33,67.58,51.24,9.04,0.48,3188.91,8.62,2.26,0.95,2736.52,517.24
2024-09-26 14:21:00+05:30,26124.95,26128.6,26108.2,26112.3,26116.37,26058.25,1,26067.64,1,26097.33,26093.6,58.72,52.23,7.3,1.43,1242.58,0.08,1.82,0.87,-1311.04,193.21
2024-09-26 14:24:00+05:30,26113.1,26113.85,26098.6,26100.3,26104.25,26058.25,1,26067.64,1,26098.71,26094.57,52.73,52.3,2.12,1.59,82.22,-4.64,0.53,0.37,-1020.1,13.4
2024-09-26 14:27:00+05:30,26100.85,26112.45,26098.05,26110.2,26106.9,26058.25,1,26067.64,1,26100.35,26095.69,56.66,52.88,2.51,1.79,714.83,1.02,0.63,0.43,745.31,110.9
2024-09-26 14:30:00+05:30,26109.65,26113.2,26100.45,26109.1,26107.58,26058.25,1,26067.64,1,26101.8,26096.77,56.1,53.31,2.21,1.93,523.35,0.26,0.56,0.41,-98.84,81.32
2024-09-26 14:33:00+05:30,26109.65,26139.2,26108.25,26136.8,26128.08,26064.7,1,26067.64,1,26107.05,26099.62,65.36,54.92,8.06,2.85,1900.95,7.85,2.01,1.09,1650.62,302.01
2024-09-26 14:36:00+05:30,26136.2,26172.85,26134.6,26166.15,26157.87,26089.13,1,26067.64,1,26117.22,26104.91,72.08,57.21,15.56,4.72,2599.2,11.4,3.9,2.03,1028.15,416.97
2024-09-26 14:39:00+05:30,26160.3,26183.9,26155.55,26181.65,26173.7,26103.08,1,26080.87,1,26128.51,26111.17,74.85,59.56,17.3,6.64,2567.16,6.05,4.32,2.4,384.3,410.77
2024-09-26 14:42:00+05:30,26181.7,26193.3,26178.45,26189.9,26187.22,26121.44,1,26099.97,1,26140.25,26118.08,76.21,61.78,17.97,8.49,2335.71,5.17,4.49,2.65,181.7,372.73
2024-09-26 14:45:00+05:30,26189.05,26193.55,26172.6,26180.2,26182.12,26121.44,1,26099.97,1,26148.63,26123.9,71.34,63.05,12.81,9.47,1314.83,-1.95,3.21,2.23,-639.02,205.57
2024-09-26 14:48:00+05:30,26182.5,26198.9,26171.4,26196.75,26189.02,26121.44,1,26099.97,1,26156.71,26129.82,74.35,64.56,12.35,10.29,1516.42,2.64,3.09,2.27,421.92,239.49
2024-09-26 14:51:00+05:30,26195.3,26202.95,26184.8,26189.85,26192.53,26128.94,1,26107.3,1,26163.87,26135.52,71.0,65.42,10.95,10.85,852.95,1.34,2.74,2.18,-450.57,133.21
2024-09-26 14:54:00+05:30,26188.45,26217.05,26184.9,26212.0,26204.65,26132.89,1,26110.2,1,26172.03,26141.81,74.91,66.68,12.46,11.56,1234.25,4.63,3.12,2.41,550.7,192.6
2024-09-26 14:57:00+05:30,26212.6,26219.55,26204.25,26213.1,26212.3,26146.03,1,26124.08,1,26180.08,26148.22,75.09,67.8,12.31,12.18,1075.22,2.92,3.08,2.45,24.03,167.97
