datetime,open,high,low,close,hlc3,ST_First_Period_Value,ST_First_Period_Direction,ST_Second_Period_Value,ST_Second_Period_Direction,EMA9,EMA21,RSI,SmoothedRSI,PPO_HLC3_EMA9,PPO_EMA9_EMA21,PPO_RSI_EMARSI,ROC_HLC3,ROC_EMA9,ROC_EMA21,ROC_RSI,ROC_EMARSI
2024-09-25 12:25:00+05:30,25888.9,25890.4,25880.75,25888.1,25886.42,25906.24,-1,25920.92,-1,25890.44,25901.27,38.86,38.22,-1.55,-4.18,167.45,-0.25,-0.39,-0.58,62.14,23.6
2024-09-25 12:30:00+05:30,25888.65,25896.2,25883.35,25889.55,25889.7,25906.24,-1,25920.92,-1,25890.29,25900.22,40.07,38.47,-0.23,-3.83,415.91,1.27,-0.06,-0.41,311.37,65.41
2024-09-25 12:35:00+05:30,25889.65,25891.25,25886.05,25888.65,25888.65,25906.24,-1,25920.92,-1,25889.96,25899.17,39.55,38.61,-0.51,-3.56,243.46,-0.41,-0.13,-0.41,-129.77,36.39
2024-09-25 12:40:00+05:30,25889.0,25891.9,25882.75,25883.9,25886.18,25906.24,-1,25920.92,-1,25889.21,25897.99,36.8,38.37,-1.17,-3.39,-409.17,-0.95,-0.29,-0.46,-695.32,-62.16
2024-09-25 12:45:00+05:30,25884.8,25893.4,25881.95,25883.35,25886.23,25906.24,-1,25920.92,-1,25888.61,25896.92,36.49,38.12,-0.92,-3.21,-427.6,0.02,-0.23,-0.41,-84.24,-65.16
2024-09-25 12:50:00+05:30,25885.85,25891.55,25882.9,25890.05,25888.17,25906.24,-1,25920.92,-1,25888.52,25896.12,42.91,38.76,-0.14,-2.93,1070.69,0.75,-0.03,-0.31,1759.39,167.89
2024-09-25 12:55:00+05:30,25890.0,25899.45,25890.0,25892.8,25894.08,25906.24,-1,25920.92,-1,25889.63,25895.94,45.36,39.64,1.72,-2.44,1442.99,2.28,0.43,-0.07,570.96,227.04
2024-09-25 13:00:00+05:30,25893.35,25899.95,25886.1,25887.3,25891.12,25906.24,-1,25920.92,-1,25889.93,25895.5,41.53,39.89,0.46,-2.15,411.13,-1.14,0.12,-0.17,-844.36,63.07
2024-09-25 13:05:00+05:30,25889.05,25892.4,25885.75,25891.35,25889.83,25906.24,-1,25920.92,-1,25889.91,25894.99,45.2,40.6,-0.03,-1.96,1133.0,-0.5,-0.01,-0.2,883.7,177.99
2024-09-25 13:10:00+05:30,25891.65,25895.2,25882.95,25884.6,25887.58,25906.24,-1,25920.92,-1,25889.45,25894.31,40.62,40.6,-0.72,-1.88,4.93,-0.87,-0.18,-0.26,-1013.27,0.0
2024-09-25 13:15:00+05:30,25884.5,25901.8,25884.4,25900.55,25895.58,25906.24,-1,25920.92,-1,25890.67,25894.43,52.78,42.23,1.9,-1.45,2498.22,3.09,0.47,0.05,2993.6,401.48
2024-09-25 13:20:00+05:30,25900.95,25903.45,25893.05,25896.9,25897.8,25906.24,-1,25920.92,-1,25892.1,25894.73,50.25,43.3,2.2,-1.02,1605.08,0.86,0.55,0.12,-479.35,253.37
2024-09-25 13:25:00+05:30,25898.65,25919.95,25898.25,25915.3,25911.17,25883.25,1,25920.92,-1,25895.91,25896.23,60.54,45.59,5.89,-0.12,3279.23,5.16,1.47,0.58,2047.76,528.87
2024-09-25 13:30:00+05:30,25915.85,25916.5,25907.15,25907.85,25910.5,25886.69,1,25920.92,-1,25898.83,25897.53,55.53,46.92,4.51,0.5,1835.04,-0.26,1.13,0.5,-827.55,291.73
2024-09-25 13:35:00+05:30,25907.45,25908.85,25898.65,25906.85,25904.78,25886.69,1,25920.92,-1,25900.02,25898.18,54.87,47.98,1.84,0.71,1436.02,-2.21,0.46,0.25,-118.85,225.92
2024-09-25 13:40:00+05:30,25907.2,25909.5,25900.4,25907.7,25905.87,25886.69,1,25920.92,-1,25901.19,25898.88,55.36,48.96,1.81,0.89,1307.19,0.42,0.45,0.27,89.3,204.25
2024-09-25 13:45:00+05:30,25907.3,25925.35,25906.25,25924.25,25918.62,25890.37,1,25877.65,1,25904.68,25900.68,63.54,50.91,5.38,1.54,2480.85,4.92,1.35,0.7,1477.6,398.28
2024-09-25 13:50:00+05:30,25924.7,25929.3,25920.8,25925.45,25925.18,25900.46,1,25888.17,1,25908.78,25902.91,64.05,52.66,6.33,2.27,2162.93,2.53,1.58,0.86,80.26,343.74
2024-09-25 13:55:00+05:30,25926.2,25928.05,25919.55,25920.95,25922.85,25900.46,1,25888.17,1,25911.59,25904.72,60.6,53.72,4.35,2.65,1280.71,-0.9,1.08,0.7,-538.64,201.29
2024-09-25 14:00:00+05:30,25921.3,25935.15,25920.85,25934.1,25930.03,25903.69,1,25891.54,1,25915.28,25907.02,66.32,55.4,5.69,3.19,1971.12,2.77,1.42,0.89,943.89,312.73
2024-09-25 14:05:00+05:30,25935.0,25945.5,25930.85,25944.35,25940.23,25913.37,1,25900.97,1,25920.27,25910.04,69.97,57.34,7.7,3.95,2202.65,3.93,1.93,1.17,550.36,350.18
2024-09-25 14:10:00+05:30,25944.8,25950.45,25942.2,25945.45,25946.03,25922.35,1,25910.36,1,25925.42,25913.31,70.34,59.07,7.95,4.67,1907.91,2.24,1.99,1.26,52.88,301.71
2024-09-25 14:15:00+05:30,25946.0,25949.0,25926.85,25927.4,25934.42,25922.35,1,25910.36,1,25927.22,25915.23,57.71,58.89,2.78,4.63,-200.37,-4.47,0.69,0.74,-1795.56,-30.47
2024-09-25 14:20:00+05:30,25927.05,25941.3,25926.15,25937.95,25935.13,25922.35,1,25910.36,1,25928.8,25917.04,62.01,59.31,2.44,4.54,455.24,0.27,0.61,0.7,745.1,71.32
2024-09-25 14:25:00+05:30,25938.0,25941.5,25931.3,25935.45,25936.08,25922.35,1,25910.36,1,25930.26,25918.77,60.44,59.46,2.24,4.43,164.82,0.37,0.56,0.67,-253.18,25.29
2024-09-25 14:30:00+05:30,25935.2,25937.35,25927.95,25931.1,25932.13,25922.35,1,25910.36,1,25930.63,25919.98,57.71,59.23,0.58,4.11,-256.63,-1.52,0.14,0.47,-451.69,-38.68
2024-09-25 14:35:00+05:30,25930.85,25947.45,25929.95,25942.1,25939.83,25922.35,1,25910.36,1,25932.47,25921.79,62.34,59.64,2.84,4.12,452.72,2.97,0.71,0.7,802.29,69.22
2024-09-25 14:40:00+05:30,25941.85,25949.65,25932.7,25937.8,25940.05,25922.35,1,25910.36,1,25933.99,25923.45,59.59,59.63,2.34,4.07,-6.71,0.08,0.59,0.64,-441.13,-1.68
2024-09-25 14:45:00+05:30,25937.6,25945.05,25930.95,25934.7,25936.9,25922.35,1,25910.36,1,25934.57,25924.67,57.62,59.37,0.9,3.82,-294.76,-1.21,0.22,0.47,-330.59,-43.6
2024-09-25 14:50:00+05:30,25934.9,25940.2,25931.15,25936.8,25936.05,25922.35,1,25910.36,1,25934.87,25925.71,58.62,59.27,0.45,3.53,-109.67,-0.33,0.12,0.4,173.55,-16.84
2024-09-25 14:55:00+05:30,25936.85,25938.4,25923.0,25928.7,25930.03,25922.35,1,25910.36,1,25933.9,25926.1,53.39,58.48,-1.49,3.01,-870.38,-2.32,-0.37,0.15,-892.19,-133.29
2024-09-25 15:00:00+05:30,25929.95,25992.75,25929.1,25991.3,25971.05,25924.17,1,25905.79,1,25941.33,25930.19,73.25,60.45,11.46,4.3,2117.45,15.82,2.86,1.58,3719.8,336.87
2024-09-25 15:05:00+05:30,25991.7,25999.15,25983.55,25997.65,25993.45,25955.15,1,25937.05,1,25951.75,25935.94,74.44,62.32,16.07,6.1,1944.8,8.62,4.02,2.22,162.46,309.35
2024-09-25 15:10:00+05:30,25998.0,26028.95,25995.0,26017.55,26013.83,25972.6,1,25952.91,1,25964.17,25943.02,77.78,64.38,19.13,8.15,2081.39,7.84,4.79,2.73,448.68,330.55
2024-09-25 15:15:00+05:30,26017.3,26028.1,26015.25,26026.3,26023.22,25983.67,1,25964.67,1,25975.98,25950.31,79.07,66.34,18.19,9.89,1918.9,3.61,4.55,2.81,165.85,304.44
2024-09-25 15:20:00+05:30,26024.5,26032.8,26011.75,26017.3,26020.62,25983.86,1,25964.67,1,25984.91,25956.7,74.28,67.4,13.74,10.87,1020.77,-1.0,3.44,2.46,-605.79,159.78
2024-09-25 15:25:00+05:30,26017.4,26021.6,26008.05,26013.5,26014.38,25983.86,1,25964.67,1,25990.8,25961.94,72.29,68.05,9.07,11.12,623.07,-2.4,2.27,2.02,-267.91,96.44
2024-09-26 09:15:00+05:30,26005.4,26035.6,25998.4,26030.05,26021.35,25983.86,1,25964.67,1,25996.91,25967.35,75.39,69.03,9.4,11.38,921.34,2.68,2.35,2.08,428.83,144.01
2024-09-26 09:20:00+05:30,26033.15,26051.3,26031.95,26038.95,26040.73,26000.48,1,25979.9,1,26005.68,25974.02,76.88,70.07,13.48,12.19,971.89,7.45,3.37,2.57,197.64,150.66
2024-09-26 09:25:00+05:30,26039.25,26056.0,26030.1,26049.25,26045.12,26000.84,1,25979.9,1,26013.56,25980.48,78.51,71.2,12.13,12.73,1026.69,1.69,3.03,2.49,212.02,161.27
2024-09-26 09:30:00+05:30,26050.25,26052.05,26026.0,26032.7,26036.92,26000.84,1,25979.9,1,26018.24,25985.61,69.98,71.04,7.18,12.56,-149.21,-3.15,1.8,1.97,-1086.49,-22.47
2024-09-26 09:35:00+05:30,26032.55,26050.05,26030.55,26048.4,26043.0,26000.84,1,25979.9,1,26023.19,25990.83,72.98,71.3,7.61,12.45,235.62,2.34,1.9,2.01,428.69,36.6
2024-09-26 09:40:00+05:30,26049.05,26051.15,26024.15,26031.15,26035.48,26000.84,1,25979.9,1,26025.65,25994.89,65.27,70.49,3.78,11.83,-740.53,-2.89,0.95,1.56,-1056.45,-113.6
2024-09-26 09:45:00+05:30,26030.25,26051.65,26027.1,26049.1,26042.62,26000.84,1,25979.9,1,26029.04,25999.23,68.95,70.29,5.22,11.47,-190.64,2.74,1.3,1.67,563.81,-28.37
2024-09-26 09:50:00+05:30,26049.1,26057.9,26035.7,26039.35,26044.32,26002.38,1,25980.17,1,26032.1,26003.33,64.93,69.57,4.69,11.06,-666.95,0.65,1.18,1.58,-583.03,-102.43
2024-09-26 09:55:00+05:30,26039.1,26047.8,26035.75,26045.95,26043.17,26002.38,1,25980.17,1,26034.31,26006.95,66.36,69.14,3.4,10.52,-402.08,-0.44,0.85,1.39,220.24,-61.81
2024-09-26 10:00:00+05:30,26045.5,26051.55,26041.75,26045.5,26046.27,26006.54,1,25986.49,1,26036.7,26010.52,66.16,68.75,3.68,10.07,-376.73,1.19,0.92,1.37,-30.14,-56.41
2024-09-26 10:05:00+05:30,26045.5,26075.2,26039.35,26070.5,26061.68,26014.01,1,25992.37,1,26041.7,26015.17,71.29,69.09,7.67,10.2,318.43,5.92,1.92,1.79,775.39,49.45
2024-09-26 10:10:00+05:30,26069.95,26073.8,26058.0,26063.55,26065.12,26023.8,1,26002.75,1,26046.38,26019.71,68.19,68.97,7.19,10.25,-113.09,1.32,1.8,1.75,-434.84,-17.37
2024-09-26 10:15:00+05:30,26062.55,26071.8,26057.3,26061.15,26063.42,26023.8,1,26003.36,1,26049.79,26023.69,67.11,68.72,5.23,10.03,-234.28,-0.65,1.31,1.53,-158.38,-36.25
2024-09-26 10:20:00+05:30,26060.6,26062.65,26048.75,26059.65,26057.02,26023.8,1,26003.36,1,26051.24,26026.72,66.4,68.41,2.22,9.42,-293.82,-2.46,0.56,1.16,-105.8,-45.11
2024-09-26 10:25:00+05:30,26059.8,26068.8,26057.6,26065.95,26064.12,26025.42,1,26006.53,1,26053.81,26030.12,67.93,68.35,3.96,9.1,-61.45,2.72,0.99,1.31,230.42,-8.77
2024-09-26 10:30:00+05:30,26065.95,26077.3,26053.55,26074.35,26068.4,26026.67,1,26007.29,1,26056.73,26033.6,69.91,68.55,4.48,8.88,198.4,1.64,1.12,1.34,291.48,29.26
2024-09-26 10:35:00+05:30,26073.0,26077.75,26059.35,26062.15,26066.42,26029.99,1,26010.71,1,26058.67,26036.58,63.77,67.92,2.97,8.48,-611.01,-0.76,0.74,1.14,-878.27,-91.9
2024-09-26 10:40:00+05:30,26060.95,26087.8,26057.0,26065.9,26070.23,26031.54,1,26011.11,1,26060.98,26039.64,64.79,67.5,3.55,8.2,-401.48,1.46,0.89,1.18,159.95,-61.84
2024-09-26 10:45:00+05:30,26064.6,26072.2,26058.1,26061.8,26064.03,26031.54,1,26011.11,1,26061.59,26041.86,62.71,66.86,0.94,7.58,-620.7,-2.38,0.23,0.85,-321.04,-94.81
2024-09-26 10:50:00+05:30,26061.5,26072.2,26057.8,26061.55,26063.85,26031.54,1,26011.11,1,26062.04,26043.86,62.58,66.29,0.69,6.98,-559.66,-0.07,0.17,0.77,-20.73,-85.25
2024-09-26 10:55:00+05:30,26061.25,26068.4,26057.6,26064.4,26063.47,26031.54,1,26011.11,1,26062.33,26045.64,63.52,65.92,0.44,6.41,-364.08,-0.15,0.11,0.68,150.21,-55.82
2024-09-26 11:00:00+05:30,26065.45,26072.45,26056.35,26072.25,26067.02,26031.54,1,26011.11,1,26063.27,26047.58,66.06,65.94,1.44,6.02,18.2,1.36,0.36,0.74,399.87,3.03
2024-09-26 11:05:00+05:30,26071.7,26074.45,26060.85,26061.2,26065.5,26032.2,1,26014.48,1,26063.71,26049.21,59.75,65.11,0.69,5.57,-823.22,-0.58,0.17,0.63,-955.19,-125.87
2024-09-26 11:10:00+05:30,26061.8,26078.2,26057.15,26073.3,26069.55,26032.2,1,26014.48,1,26064.88,26051.06,63.83,64.94,1.79,5.3,-170.93,1.55,0.45,0.71,682.85,-26.11
2024-09-26 11:15:00+05:30,26073.5,26078.15,26061.1,26062.1,26067.12,26033.71,1,26015.76,1,26065.33,26052.52,57.98,64.01,0.69,4.92,-942.04,-0.93,0.17,0.56,-916.5,-143.21
2024-09-26 11:20:00+05:30,26062.9,26069.35,26060.4,26067.8,26065.85,26033.71,1,26015.76,1,26065.43,26053.73,59.99,63.48,0.16,4.49,-549.78,-0.49,0.04,0.46,346.67,-82.8
2024-09-26 11:25:00+05:30,26067.75,26070.2,26061.7,26063.6,26065.17,26033.71,1,26017.35,1,26065.38,26054.77,57.79,62.72,-0.08,4.07,-786.03,-0.26,-0.02,0.4,-366.73,-119.72
2024-09-26 11:30:00+05:30,26063.65,26068.45,26055.0,26065.9,26063.12,26033.71,1,26017.35,1,26064.93,26055.53,58.68,62.18,-0.69,3.61,-562.88,-0.79,-0.17,0.29,154.01,-86.1
2024-09-26 11:35:00+05:30,26066.25,26075.4,26065.8,26073.4,26071.53,26040.02,1,26024.72,1,26066.25,26056.99,61.54,62.1,2.03,3.55,-90.18,3.23,0.51,0.56,487.39,-12.87
2024-09-26 11:40:00+05:30,26073.6,26074.9,26067.3,26070.8,26071.0,26042.05,1,26027.53,1,26067.2,26058.26,59.99,61.81,1.46,3.43,-294.45,-0.2,0.36,0.49,-251.87,-46.7
2024-09-26 11:45:00+05:30,26071.15,26079.3,26069.4,26075.2,26074.63,26046.23,1,26032.17,1,26068.69,26059.75,61.74,61.8,2.28,3.43,-9.71,1.39,0.57,0.57,291.72,-1.62
2024-09-26 11:50:00+05:30,26075.55,26085.75,26072.85,26081.55,26080.05,26051.41,1,26037.47,1,26070.96,26061.59,64.18,62.12,3.49,3.6,331.62,2.08,0.87,0.71,395.21,51.78
2024-09-26 11:55:00+05:30,26081.55,26088.4,26077.8,26080.95,26082.38,26055.88,1,26042.27,1,26073.24,26063.48,63.76,62.34,3.51,3.74,227.78,0.89,0.87,0.73,-65.44,35.42
2024-09-26 12:00:00+05:30,26081.7,26094.8,26080.05,26091.65,26088.83,26059.98,1,26046.25,1,26076.36,26065.79,67.75,63.06,4.78,4.06,743.74,2.47,1.2,0.89,625.78,115.5
2024-09-26 12:05:00+05:30,26092.2,26096.9,26085.05,26088.35,26090.1,26063.9,1,26050.37,1,26079.11,26068.0,65.36,63.37,4.21,4.26,314.03,0.49,1.05,0.85,-352.77,49.16
2024-09-26 12:10:00+05:30,26087.95,26098.0,26087.75,26095.6,26093.78,26066.46,1,26053.25,1,26082.04,26070.34,68.03,63.99,4.5,4.49,631.35,1.41,1.12,0.9,408.51,97.84
2024-09-26 12:15:00+05:30,26095.3,26098.35,26088.7,26096.2,26094.42,26067.82,1,26054.97,1,26084.52,26072.53,68.25,64.56,3.8,4.6,571.56,0.25,0.95,0.84,32.34,89.08
2024-09-26 12:20:00+05:30,26095.55,26111.4,26089.7,26092.95,26098.02,26073.08,1,26059.34,1,26087.22,26074.85,65.64,64.7,4.14,4.74,145.29,1.38,1.04,0.89,-382.42,21.69
2024-09-26 12:25:00+05:30,26092.2,26097.5,26089.7,26092.9,26093.37,26073.08,1,26059.34,1,26088.45,26076.53,65.6,64.82,1.89,4.57,120.33,-1.78,0.47,0.64,-6.09,18.55
2024-09-26 12:30:00+05:30,26093.55,26094.15,26078.65,26081.55,26084.78,26073.08,1,26059.34,1,26087.71,26077.28,56.8,63.75,-1.12,4.0,-1090.2,-3.29,-0.28,0.29,-1341.46,-165.07
2024-09-26 12:35:00+05:30,26081.35,26094.9,26079.75,26093.45,26089.37,26073.08,1,26059.34,1,26088.05,26078.38,62.48,63.58,0.51,3.71,-173.01,1.76,0.13,0.42,1000.0,-26.67
2024-09-26 12:40:00+05:30,26093.8,26103.8,26092.5,26094.2,26096.83,26073.08,1,26059.34,1,26089.8,26080.06,62.81,63.48,2.69,3.73,-105.55,2.86,0.67,0.64,52.82,-15.73
2024-09-26 12:45:00+05:30,26095.25,26104.3,26094.4,26102.85,26100.52,26073.34,1,26060.33,1,26091.95,26081.92,66.49,63.88,3.28,3.85,408.58,1.41,0.82,0.71,585.89,63.01
2024-09-26 12:50:00+05:30,26103.15,26109.3,26103.0,26103.2,26105.17,26081.45,1,26069.1,1,26094.59,26084.03,66.64,64.25,4.05,4.05,371.98,1.78,1.01,0.81,22.56,57.92
2024-09-26 12:55:00+05:30,26103.4,26112.95,26091.9,26093.0,26099.28,26081.45,1,26069.1,1,26095.53,26085.42,58.72,63.51,1.44,3.88,-754.21,-2.26,0.36,0.53,-1188.48,-115.18
2024-09-26 13:00:00+05:30,26092.75,26094.1,26085.25,26090.3,26089.88,26081.45,1,26069.1,1,26094.4,26085.82,56.8,62.62,-1.73,3.29,-929.42,-3.6,-0.43,0.15,-326.98,-140.14
2024-09-26 13:05:00+05:30,26090.35,26101.55,26085.8,26098.55,26095.3,26081.45,1,26069.1,1,26094.58,26086.69,61.0,62.4,0.28,3.02,-224.36,2.08,0.07,0.33,739.44,-35.13
2024-09-26 13:10:00+05:30,26100.6,26101.0,26063.6,26091.8,26085.47,26081.45,1,26069.1,1,26092.76,26086.57,56.19,61.57,-2.79,2.37,-873.8,-3.77,-0.7,-0.05,-788.52,-133.01
2024-09-26 13:15:00+05:30,26090.45,26094.8,26087.9,26089.25,26090.65,26081.45,1,26069.1,1,26092.34,26086.95,54.44,60.62,-0.65,2.07,-1019.47,1.99,-0.16,0.15,-311.44,-154.3
2024-09-26 13:20:00+05:30,26089.25,26098.8,26087.25,26095.45,26093.83,26081.45,1,26069.1,1,26092.63,26087.57,57.87,60.25,0.46,1.94,-395.02,1.22,0.11,0.24,630.05,-61.04
2024-09-26 13:25:00+05:30,26094.9,26113.95,26094.9,26106.25,26105.03,26081.45,1,26069.1,1,26095.11,26089.16,63.09,60.63,3.8,2.28,405.74,4.29,0.95,0.61,902.02,63.07
2024-09-26 13:30:00+05:30,26107.85,26109.7,26093.3,26102.15,26101.72,26081.45,1,26069.1,1,26096.44,26090.3,60.05,60.56,2.02,2.35,-84.21,-1.27,0.51,0.44,-481.85,-11.55
2024-09-26 13:35:00+05:30,26102.25,26106.25,26096.2,26102.2,26101.55,26081.45,1,26069.1,1,26097.46,26091.32,60.07,60.49,1.57,2.35,-69.43,-0.07,0.39,0.39,3.33,-11.56
2024-09-26 13:40:00+05:30,26102.05,26109.2,26087.15,26092.75,26096.37,26081.45,1,26069.1,1,26097.24,26091.78,53.22,59.52,-0.33,2.09,-1058.47,-1.98,-0.08,0.18,-1140.34,-160.36
2024-09-26 13:45:00+05:30,26092.4,26096.15,26081.4,26084.05,26087.2,26081.45,1,26069.1,1,26095.23,26091.37,47.82,57.96,-3.08,1.48,-1749.48,-3.51,-0.77,-0.16,-1014.66,-262.1
2024-09-26 13:50:00+05:30,26084.7,26087.35,26063.65,26078.7,26076.57,26107.58,-1,26069.1,1,26091.5,26090.02,44.8,56.21,-5.72,0.57,-2029.89,-4.07,-1.43,-0.52,-631.53,-301.93
2024-09-26 13:55:00+05:30,26078.55,26097.4,26076.6,26095.6,26089.87,26107.58,-1,26069.1,1,26091.17,26090.01,54.55,55.99,-0.5,0.44,-257.19,5.1,-0.13,-0.0,2176.34,-39.14
2024-09-26 14:00:00+05:30,26096.3,26101.25,26084.1,26089.0,26091.45,26107.58,-1,26069.1,1,26091.23,26090.14,50.78,55.29,0.08,0.42,-815.7,0.61,0.02,0.05,-691.11,-125.02
2024-09-26 14:05:00+05:30,26088.9,26094.4,26034.65,26066.4,26065.15,26106.32,-1,26127.21,-1,26086.01,26087.87,40.46,53.31,-8.0,-0.71,-2410.43,-10.08,-2.0,-0.87,-2032.3,-358.11
2024-09-26 14:10:00+05:30,26068.5,26097.5,26066.6,26087.2,26083.77,26106.32,-1,26127.21,-1,26085.56,26087.49,50.44,52.93,-0.69,-0.74,-470.43,7.14,-0.17,-0.15,2466.63,-71.28
2024-09-26 14:15:00+05:30,26087.05,26104.75,26085.45,26103.15,26097.78,26106.32,-1,26127.21,-1,26088.01,26088.43,56.47,53.4,3.75,-0.16,574.91,5.37,0.94,0.36,1195.48,88.8
2024-09-26 14:20:00+05:30,26103.35,26128.6,26101.95,26109.85,26113.47,26070.97,1,26127.21,-1,26093.1,26090.71,58.74,54.11,7.81,0.92,855.66,6.01,1.95,0.87,401.98,132.96
2024-09-26 14:25:00+05:30,26109.7,26112.7,26098.05,26110.2,26106.98,26070.97,1,26127.21,-1,26095.88,26092.18,58.86,54.75,4.25,1.42,750.68,-2.49,1.07,0.56,20.43,118.28
2024-09-26 14:30:00+05:30,26109.65,26133.05,26100.45,26129.8,26121.1,26071.7,1,26049.18,1,26100.92,26094.81,65.02,56.12,7.73,2.34,1585.89,5.41,1.93,1.01,1046.55,250.23
2024-09-26 14:35:00+05:30,26129.9,26177.2,26126.4,26174.8,26159.47,26101.1,1,26075.75,1,26112.63,26100.69,74.48,58.57,17.94,4.57,2716.41,14.69,4.49,2.25,1454.94,436.56
2024-09-26 14:40:00+05:30,26177.5,26193.3,26167.3,26189.9,26183.5,26129.47,1,26104.05,1,26126.8,26108.22,76.75,60.99,21.7,7.12,2584.03,9.19,5.43,2.88,304.78,413.18
2024-09-26 14:45:00+05:30,26189.05,26193.55,26171.4,26187.45,26184.13,26132.3,1,26107.21,1,26138.27,26115.12,75.58,62.94,17.55,8.86,2008.26,0.24,4.39,2.64,-152.44,319.72
2024-09-26 14:50:00+05:30,26187.45,26202.95,26184.8,26199.4,26195.72,26145.08,1,26120.69,1,26149.76,26122.45,77.4,64.86,17.58,10.45,1933.4,4.43,4.4,2.81,240.8,305.05
2024-09-26 14:55:00+05:30,26198.2,26219.55,26196.2,26213.1,26209.62,26159.29,1,26135.0,1,26161.73,26130.37,79.3,66.79,18.31,12.0,1873.03,5.31,4.58,3.03,245.48,297.56
2024-09-26 15:00:00+05:30,26214.15,26250.9,26213.15,26233.5,26232.52,26180.74,1,26155.1,1,26175.89,26139.66,81.76,68.78,21.63,13.86,1887.18,8.74,5.41,3.56,310.21,297.95
